id,ingredients_normalized
7850,"""['sugar', 'salt', 'baking powder', 'egg', 'apple', 'nut', 'vanilla']"""
7851,"""['cubed mix', 'corn bread mix', 'celery', 'onion', 'sausage', 'pecan', 'raisin', 'broth']"""
7852,"""['bean', 'water', 'hamburger', 'onion', 'ketchup', 'salt', 'pepper']"""
7853,"""['tomato', 'zucchini', 'onion', 'pepper', 'olive', 'italian dressing']"""
7854,"""['beef', 'spaghetti', 'cheese', 'tomato sauce', 'italian seasoning', 'onion', 'oregano', 'bacon']"""
7855,"""['vegleeta', 'milk', 'mayo', 'ham', 'broccoli', 'spaghetti']"""
7856,"""['milk', 'sugar', 'butter', 'salt', 'egg', 'baking powder', 'cinnamon', 'flour', 'confectioners sugar', 'oil']"""
7857,"""['broccoli', 'butter', 'onion', 'rice', 'mushroom soup', 'milk', 'mushroom', 'vegana']"""
7858,"""['potato', 'onion', 'butter', 'pepper', 'water', 'milk', 'flour']"""
7859,"""['rice', 'butter', 'flour', 'mustard', 'pepper', 'cheese', 'broccoli', 'onion', 'ham']"""
7860,"""['cream cheese', 'cool whip', 'pineapple', 'milk', 'cake mix', 'vanilla pudding']"""
7861,"""['ground beef', 'onion soup mix', 'water', 'tomato sauce', 'garlic salt', 'thyme', 'oregano', 'pepper', 'parsley']"""
7862,"""['egg', 'sugar', 'butter', 'buttermilk', 'vanilla']"""
7863,"""['chicken', 'ketchup', 'coke']"""
7864,"""['butter', 'sugar', 'egg', 'vanilla', 'flour', 'baking powder', 'cinnamon', 'nut']"""
7865,"""['liquid smoke', 'worcestershire sauce', 'garlic powder', 'seasoned salt']"""
7866,"""['orange jello', 'pineapple', 'sugar', 'apricot', 'pecan', 'cream cheese', 'cool whip']"""
7867,"""['cranberry', 'marshmallow', 'sugar', 'apple', 'pecan', 'cream', 'grape']"""
7868,"""['bacon', 'cheese', 'milk', 'mayonnaise', 'egg', 'biscuit', 'pepper', 'salt', 'tomato', 'lettuce']"""
7869,"""['chocolate cake mix', 'instant pudding', 'egg', 'milk', 'chocolate']"""
7870,"""['mushroom', 'garlic', 'onion', 'bread crumb', 'parmesan', 'crab']"""
7871,"""['oat', 'brown sugar', 'flour', 'margarine', 'cinnamon', 'apple']"""
7872,"""['salad dressing mix', 'lemon pepper', 'dill', 'garlic powder', 'oil', 'oyster cracker']"""
7873,"""['bisquick', 'milk', 'egg', 'sausage', 'onion', 'cheddar cheese', 'sour cream']"""
7874,"""['green bean', 'bean', 'bell pepper', 'onion', 'apple juice', 'cider vinegar', 'sugar', 'pepper', 'mustard', 'paprika', 'oregano']"""
7875,"""['potato', 'onion', 'egg', 'ham', 'salt', 'pepper', 'corn oil', 'water']"""
7876,"""['crisco', 'sugar', 'egg', 'flour', 'baking powder', 'salt', 'buttermilk', 'coconut flavoring', 'coconut', 'water']"""
7877,"""['egg', 'milk', 'oil', 'flour', 'sugar', 'cinnamon']"""
7878,"""['chocolate wafer', 'sugar', 'margarine', 'cream cheese', 'cool whip', 'water', 'jello', 'ice']"""
7879,"""['egg', 'shortening', 'flour', 'sugar', 'baking powder', 'soda', 'buttermilk']"""
7880,"""['oil', 'sugar', 'egg', 'flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'carrot', 'nut', 'cream cheese', 'margarine', 'powdered sugar', 'vanilla']"""
7881,"""['beef', 'oil', 'garlic', 'onion', 'salt', 'beef broth', 'chili powder', 'cinnamon', 'celery seed', 'mustard']"""
7882,"""['pork', 'beef', 'honey', 'catsup']"""
7883,"""['mandarin orange', 'pineapple', 'coconut', 'marshmallow', 'sour cream']"""
7884,"""['carrot', 'pepper', 'onion', 'tomato soup', 'sugar', 'salad oil', 'vinegar', 'mustard', 'worcestershire sauce']"""
7885,"""['egg', 'sugar', 'cream', 'half and half', 'milk', 'vanilla', 'rum']"""
7886,"""['brown sugar', 'butter', 'pecan', 'vanilla', 'milk', 'cool whip', 'pie shell']"""
7887,"""['cake mix', 'sugar', 'vegetable oil', 'egg', 'apricot nectar']"""
7888,"""['garlic', 'salt', 'dijon mustard', 'vinegar', 'oil', 'yogurt', 'chervil', 'dill', 'parsley', 'pepper']"""
7889,"""['butter', 'flour', 'cocoa', 'salt', 'soda', 'coffee', 'sugar', 'buttermilk', 'egg', 'vanilla']"""
7890,"""['fryer', 'water', 'vinegar', 'vegetable oil', 'catsup', 'worcestershire sauce', 'mustard', 'pepper', 'onion']"""
7891,"""['cornbread mix', 'milk', 'cheese', 'jalapeno', 'onion', 'corn', 'egg', 'oil']"""
7892,"""['margarine', 'cream cheese', 'chicken', 'onion', 'bread crumb', 'salt', 'pepper', 'pimento', 'milk', 'chicken gravy']"""
7893,"""['chicken', 'soy sauce', 'brown sugar', 'mustard', 'water', 'oil']"""
7894,"""['gelatin', 'pineapple', 'mayonnaise', 'cream cheese', 'nut', 'strawberry']"""
7895,"""['bacon', 'egg', 'onion', 'pastry']"""
7896,"""['lime gelatin', 'water', 'cucumber', 'cottage cheese', 'mayonnaise']"""
7897,"""['chicken', 'salt', 'pepper', 'sauerkraut', 'cheese', 'thousand island dressing', 'parsley']"""
7898,"""['sugar', 'seven-up', 'cornstarch', 'jello', 'strawberry', 'cool whip']"""
7899,"""['crabmeat', 'cheese', 'margarine', 'mayonnaise', 'salt', 'muffin']"""
7900,"""['lemon gelatin', 'water', 'mayonnaise', 'salt', 'radish', 'celery', 'green pepper']"""
7901,"""['chicken', 'grape', 'water chestnut', 'almond', 'celery', 'soy sauce', 'curry powder', 'mayonnaise', 'lettuce']"""
7902,"""['dinner roll', 'ham', 'cheese', 'butter', 'mustard', 'worcestershire sauce']"""
7903,"""['pie crust', 'apple', 'butter', 'sugar', 'cinnamon', 'nutmeg']"""
7904,"""['brown sugar', 'white sugar', 'evaporated milk', 'butter', 'marshmallow', 'peanut butter', 'vanilla']"""
7905,"""['sugar', 'vanilla', 'butter', 'milk', 'marshmallow', 'chocolate']"""
7906,"""['tomato', 'onion', 'brown sugar', 'celery seed', 'mace', 'cabbage', 'green pepper', 'horseradish', 'black pepper', 'mustard seed']"""
7907,"""['parsley', 'onion', 'mayonnaise', 'lemon juice', 'tuna', 'celery', 'cabbage', 'carrot']"""
7908,"""['sugar', 'milk', 'butter', 'salt', 'vanilla', 'peanut butter']"""
7909,"""['beef', 'spaghetti sauce', 'water', 'egg', 'cottage cheese', 'mozzarella cheese', 'parmesan cheese', 'parsley', 'salt', 'pepper', 'noodles']"""
7910,"""['egg white', 'sugar', 'vanilla', 'coconut', 'cornflake']"""
7911,"""['butter', 'sugar', 'egg', 'corn', 'cream', 'salt']"""
7912,"""['sugar', 'cocoa', 'margarine', 'milk', 'vanilla']"""
7913,"""['water', 'salt', 'garlic', 'grits', 'cheddar', 'butter', 'pepper', 'worcestershire', 'hot sauce', 'egg', 'paprika']"""
7914,"""['potato', 'butter', 'onion', 'mushroom', 'meat stock', 'egg yolk', 'lemon juice', 'pepper']"""
7915,"""['salad dressing', 'sugar', 'mustard', 'pickle', 'olive', 'lemon juice', 'onion', 'worcestershire sauce']"""
7916,"""['lemon cake mix', 'cream cheese', 'pineapple', 'milk', 'vanilla pudding', 'cool whip', 'coconut', 'nut']"""
7917,"""['mayonnaise', 'milk', 'cider vinegar', 'garlic', 'oregano', 'sugar', 'salt', 'pepper']"""
7918,"""['ranch dressing', 'sour cream', 'bacon', 'cheese']"""
7919,"""['gelatin', 'water', 'cranberry sauce', 'pineapple', 'pear']"""
7920,"""['cottage cheese', 'orange juice', 'vinegar', 'basil', 'salt', 'pepper', 'orange zest', 'pasta', 'chicken', 'parsley', 'tomato']"""
7921,"""['tuna', 'noodle', 'mushroom soup', 'cream', 'celery', 'bell pepper', 'onion', 'parsley', 'garlic', 'cheese']"""
7922,"""['beef', 'garlic', 'onion', 'garlic salt', 'pepper', 'italian seasoning', 'tomato', 'tomato sauce', 'olive oil', 'bay leaf', 'salt']"""
7923,"""['potato', 'vegetable oil', 'seasoning']"""
7924,"""['beef', 'miracle whip', 'spaghetti sauce', 'macaroni']"""
7925,"""['chicken', 'celery', 'onion', 'egg', 'rice', 'chicken broth', 'salt', 'pepper', 'cream of chicken soup', 'mayonnaise']"""
7926,"""['chicken', 'swiss cheese', 'ham', 'flour', 'paprika', 'margarine', 'sherry', 'bouillon', 'cornstarch', 'cream']"""
7927,"""['beef', 'parsley', 'soy sauce', 'garlic', 'bread crumb', 'onion', 'egg', 'ketchup', 'cranberry sauce', 'chili sauce', 'brown sugar', 'lemon juice']"""
7928,"""['beef', 'shell', 'parmesan', 'mozzarella', 'monterey jack', 'parsley', 'spaghetti sauce']"""
7929,"""['spice cake mix', 'sweetened condensed milk', 'sour cream', 'cinnamon', 'apple', 'lemon juice']"""
7930,"""['broiler-fryer', 'cornmeal', 'flour', 'ginger', 'salt', 'sugar', 'paprika', 'onion', 'garlic', 'milk', 'peach', 'soy sauce', 'brown sugar']"""
7931,"""['flour', 'water', 'salt', 'vegetable oil', 'cream of tartar', 'food coloring']"""
7932,"""['sugar', 'shortening', 'molasses', 'cinnamon', 'ginger', 'cloves', 'water', 'flour', 'soda', 'salt', 'egg']"""
7933,"""['powdered sugar', 'peanut butter', 'rice krispies', 'margarine']"""
7934,"""['cooking oil', 'sugar', 'flour', 'carrot', 'egg', 'pineapple', 'cinnamon', 'vanilla', 'baking soda', 'baking powder', 'pecan']"""
7935,"""['carrot', 'celery', 'rice', 'pineapple', 'sugar', 'lemon juice']"""
7936,"""['eggplant', 'tomato', 'cheese', 'pepper', 'bread', 'basil']"""
7937,"""['cabbage', 'onion', 'celery', 'bell pepper', 'oleo', 'flour', 'salt', 'cayenne pepper', 'milk', 'cheddar', 'bread crumb']"""
7938,"""['beef', 'carrot', 'potato', 'corn', 'green bean', 'onion', 'tomato juice', 'salt', 'basil', 'oregano', 'parsley']"""
7939,"""['cabbage', 'onion', 'sesame seed', 'almond', 'ramen noodle']"""
7940,"""['angel food cake', 'lime', 'strawberry', 'orange', 'ice cream', 'blueberry', 'mandarin orange']"""
7941,"""['carrot', 'mayonnaise', 'onion', 'horseradish', 'cheddar', 'butter', 'bread crumb']"""
7942,"""['salad oil', 'tortilla', 'beef', 'onion', 'garlic', 'green chili', 'refried bean', 'taco sauce', 'salt', 'cheese', 'lettuce', 'tomato', 'olive']"""
7943,"""['cream corn', 'green chili', 'oil', 'garlic salt', 'baking powder', 'egg', 'grits', 'cheddar cheese']"""
7944,"""['cucumber', 'onion', 'salt', 'vinegar', 'sugar', 'pepper']"""
7945,"""['chocolate', 'butter', 'rice krispies']"""
7946,"""['milk', 'vanilla', 'banana']"""
7947,"""['cake mix', 'egg', 'oil', 'mandarin orange', 'cool whip', 'pineapple', 'vanilla pudding']"""
7948,"""['butter', 'cracker', 'salt', 'egg', 'corn', 'pepper']"""
7949,"""['broccoli', 'mushroom soup', 'egg', 'mayonnaise', 'onion', 'pepper']"""
7950,"""['oreo', 'butter', 'pudding', 'cream cheese', 'cool whip', 'milk', 'powdered sugar']"""
7951,"""['oat', 'pecan', 'coconut', 'flour', 'brown sugar', 'salt', 'water', 'corn oil', 'pretzel salt']"""
7952,"""['chicken', 'ham', 'cheese', 'bacon']"""
7953,"""['peanut butter', 'peanut', 'noodle', 'butterscotch']"""
7954,"""['zucchini', 'tomato', 'tomato paste', 'salt', 'celery seed', 'cheddar']"""
7955,"""['yeast', 'water', 'milk', 'sugar', 'shortening', 'salt', 'flour']"""
7956,"""['onion', 'cracker', 'salt', 'zucchini', 'carrot', 'baking powder', 'pepper', 'garlic']"""
7957,"""['broccoli', 'onion', 'cheddar', 'bacon', 'mayonnaise', 'vinegar', 'sugar']"""
7958,"""['fryer', 'onion', 'butter bean', 'potato', 'okra', 'corn', 'tomato', 'pepper']"""
7959,"""['ground round', 'egg', 'vegetable soup', 'catsup']"""
7960,"""['hamburger', 'onion', 'worcestershire sauce', 'salt', 'horseradish', 'ketchup', 'lemon juice', 'tomato sauce', 'sugar', 'pepper']"""
7961,"""['sweet potato', 'egg', 'butter', 'brown sugar', 'flour', 'sugar', 'salt', 'vanilla', 'nut', 'milk']"""
7962,"""['potato', 'water', 'celery', 'leek', 'chicken bouillon', 'cheddar', 'milk', 'beer', 'worcestershire sauce', 'salt', 'mustard', 'pepper']"""
7963,"""['cornbread mix', 'onion', 'cottage cheese', 'oleo', 'broccoli', 'salt', 'egg']"""
7964,"""['marshmallow creme', 'cream cheese']"""
7965,"""['asparagus', 'broccoli', 'chicken', 'cream of chicken soup', 'mayonnaise', 'curry powder', 'bread crumb', 'butter', 'lemon juice', 'cheese', 'pimiento']"""
7966,"""['onion', 'salt', 'mustard', 'celery seed', 'sugar', 'vinegar', 'oil', 'flour', 'egg']"""
7967,"""['flour', 'milk', 'shortening']"""
7968,"""['sweet potato', 'orange', 'cornstarch', 'sugar', 'brown sugar', 'salt', 'orange juice', 'butter']"""
7969,"""['sausage', 'barbecue sauce', 'brown sugar', 'mustard', 'worcestershire sauce', 'ketchup', 'water']"""
7970,"""['sugar', 'flour', 'salt', 'milk', 'egg', 'vanilla', 'butter', 'coconut', 'whip']"""
7971,"""['chicken', 'lemon yogurt', 'ginger', 'garlic powder', 'bread crumb']"""
7972,"""['crisco', 'brown sugar', 'flour', 'salt', 'milk', 'egg', 'vanilla', 'baking powder', 'coconut', 'pecan']"""
7973,"""['blackberry', 'vegetable oil', 'egg', 'cake mix', 'sugar', 'milk', 'jello', 'blackberry juice']"""
7974,"""['flour', 'sugar', 'salt', 'cinnamon', 'baking soda', 'egg', 'vegetable oil', 'vanilla', 'pineapple', 'pecan', 'banana']"""
7975,"""['buttermilk', 'shrimp', 'cucumber', 'bell pepper', 'green onion', 'radish', 'dill']"""
7976,"""['cabbage', 'salt', 'sugar', 'vinegar', 'water', 'celery seed', 'celery', 'green pepper', 'carrot', 'onion']"""
7977,"""['grease', 'lye', 'water']"""
7978,"""['cream cheese', 'sugar', 'vanilla', 'egg', 'graham cracker', 'chocolate', 'almond']"""
7979,"""['pork sausage', 'egg', 'salt', 'parmesan', 'hash brown', 'cheddar', 'crescent roll', 'evaporated milk', 'pepper']"""
7980,"""['egg', 'sugar', 'oil', 'pumpkin', 'flour', 'baking powder', 'cinnamon', 'salt', 'baking soda']"""
7981,"""['flour', 'salt', 'baking powder', 'shortening', 'egg', 'water', 'broth']"""
7982,"""['cheese', 'butter', 'flour', 'brown sugar', 'salt', 'vanilla', 'egg']"""
7983,"""['chili', 'cream cheese']"""
7984,"""['beef', 'pork', 'onion', 'garlic', 'beer', 'tomato', 'tomato sauce', 'chili powder', 'salt', 'cumin', 'paprika', 'corn']"""
7985,"""['chicken', 'onion', 'yogurt', 'tandoori mix']"""
7986,"""['bacon', 'onion', 'garlic', 'butter bean', 'lima bean', 'kidney bean', 'baked bean', 'brown sugar', 'vinegar', 'mustard', 'pepper']"""
7987,"""['cherry pie filling', 'milk', 'pineapple', 'nut', 'cool whip']"""
7988,"""['cake flour', 'sugar', 'margarine', 'water', 'apple', 'peach', 'nutmeg', 'lemon juice']"""
7989,"""['flour', 'egg', 'pineapple', 'soda', 'pecan', 'walnut', 'sugar']"""
7990,"""['margarine', 'chocolate', 'sugar', 'peanut butter', 'rice']"""
7991,"""['lime kool-aid', 'sugar', 'water']"""
7992,"""['fettuccine', 'shrimp', 'garlic', 'butter', 'cream cheese', 'milk', 'parmesan', 'broccoli', 'salt', 'pepper']"""
7993,"""['confectioners sugar', 'peanut butter', 'crust', 'vanilla pudding', 'milk', 'whip']"""
7994,"""['hamburger', 'tomato', 'chili pepper', 'chili bean', 'tomato juice', 'chili powder', 'pepper', 'onion']"""
7995,"""['flour', 'paprika', 'salt', 'chili powder', 'beef', 'lard', 'onion', 'garlic', 'tomato', 'cinnamon', 'cloves', 'red pepper', 'potato', 'carrot']"""
7996,"""['wheat flour', 'baking soda', 'baking powder', 'salt', 'vegetable oil', 'soured milk', 'molasses', 'wheat germ', 'dry milk']"""
7997,"""['beef', 'taco seasoning', 'water', 'tortilla', 'salsa', 'cheez whiz', 'cheese', 'tomato']"""
7998,"""['beef', 'nacho cheese soup', 'cheez whiz', 'chili pepper']"""
7999,"""['rice', 'chicken', 'butter', 'cream of chicken soup', 'wine', 'mushroom']"""
8000,"""['chicken', 'margarine', 'water', 'vinegar', 'bouillon', 'salt', 'pepper']"""
8001,"""['pretzel', 'ranch', 'oil', 'seasoned salt', 'garlic powder']"""
8002,"""['chicken', 'broccoli', 'cream of chicken soup', 'mayonnaise', 'curry powder', 'worcestershire sauce', 'paprika']"""
8003,"""['pepper', 'onion', 'sugar', 'vinegar', 'celery seed', 'mustard seed', 'salt']"""
8004,"""['cake flour', 'sugar', 'salt', 'egg', 'milk', 'lemon juice', 'lemon peel', 'vanilla']"""
8005,"""['beef', 'garlic', 'pepper', 'salt', 'chili powder', 'mustard', 'onion', 'beef broth', 'tomato', 'bean']"""
8006,"""['egg', 'sugar', 'pumpkin', 'butter', 'flour', 'baking powder', 'soda', 'cinnamon', 'nut']"""
8007,"""['water', 'yeast', 'sugar', 'salt', 'flour', 'egg']"""
8008,"""['potato', 'onion', 'carrot', 'egg', 'salt', 'pepper', 'matzo meal', 'butter']"""
8009,"""['pinto bean', 'sugar', 'butter', 'egg substitute', 'flour', 'baking soda', 'salt', 'cinnamon', 'cloves', 'allspice', 'apple', 'raisin', 'walnut', 'pecan', 'vanilla', 'raspberry']"""
8010,"""['cream cheese', 'sour cream', 'mayonnaise', 'cocktail sauce', 'shrimp', 'tomato', 'green pepper', 'mozzarella']"""
8011,"""['cheerios', 'sugar', 'milk']"""
8012,"""['cream cheese', 'egg', 'sugar', 'salt', 'chocolate', 'flour', 'cocoa', 'baking soda', 'water', 'oil', 'vinegar', 'vanilla']"""
8013,"""['pork', 'pineapple', 'onion', 'bacon', 'brown sugar', 'mustard', 'barbecue sauce', 'old bay seasoning']"""
8014,"""['pie shell', 'sugar', 'flour', 'egg', 'milk', 'vanilla', 'lemon juice', 'nutmeg']"""
8015,"""['flour', 'sugar', 'salt', 'soda', 'cinnamon', 'egg', 'salad oil', 'vanilla', 'pineapple', 'pecan', 'banana']"""
8016,"""['cooking spray', 'dijon mustard', 'lime juice', 'tarragon', 'hot sauce', 'chicken']"""
8017,"""['flour', 'margarine', 'pecan']"""
8018,"""['flour', 'oleo', 'cream cheese', 'powdered sugar', 'whipped topping', 'pumpkin', 'vanilla pudding', 'milk', 'pumpkin pie spices']"""
8019,"""['cake flour', 'baking powder', 'sugar', 'margarine', 'crisco', 'egg', 'lemon', 'milk']"""
8020,"""['egg', 'sugar', 'vanilla', 'coconut', 'flour', 'oleo', 'milk']"""
8021,"""['beef', 'beef broth', 'onion', 'celery']"""
8022,"""['sugar', 'vinegar', 'turmeric', 'celery seed', 'salt', 'onion', 'cabbage', 'carrot', 'green pepper']"""
8023,"""['pretzel', 'sugar', 'margarine', 'cream cheese', 'cool whip', 'strawberry', 'water']"""
8024,"""['sausage', 'hamburger', 'onion', 'barbecue sauce', 'brown sugar', 'mustard', 'pork and beans', 'chile hot beans', 'kidney beans']"""
8025,"""['applesauce', 'sugar', 'oil', 'egg', 'milk', 'wheat flour', 'baking soda', 'baking powder', 'cinnamon', 'nutmeg']"""
8026,"""['cream cheese', 'mayonnaise', 'lemon juice', 'salt', 'ginger', 'pepper', 'hot sauce', 'chicken', 'egg', 'onion', 'green pepper']"""
8027,"""['squash', 'cheese', 'onion', 'egg', 'flour']"""
8028,"""['milk', 'coconut', 'pecan', 'cherry pie filling', 'pineapple', 'marshmallow']"""
8029,"""['flour', 'confectioners sugar', 'butter', 'egg', 'sugar', 'lemon juice', 'baking powder']"""
8030,"""['flour', 'baking soda', 'chocolate', 'peanut butter', 'butter', 'sugar', 'brown sugar', 'vanilla', 'egg']"""
8031,"""['sugar', 'soda', 'strawberry', 'jello', 'cornstarch', 'pie shell']"""
8032,"""['lemon cake mix', 'lemon pudding mix', 'egg', 'water', 'oil']"""
8033,"""['hash brown', 'butter', 'onion', 'beef broth', 'sour cream', 'cheese', 'corn flake']"""
8034,"""['chicken', 'vermicelli', 'pimento', 'cream of chicken soup', 'chicken gravy', 'mushroom', 'butter', 'parmesan', 'parsley', 'garlic', 'pepper', 'paprika']"""
8035,"""['broccoli', 'water']"""
8036,"""['salmon', 'cream cheese', 'hickory smoked salt', 'garlic salt', 'parsley']"""
8037,"""['chicken', 'cream of chicken soup', 'mayonnaise', 'celery', 'onion']"""
8038,"""['lime gelatin', 'water', 'lemon juice', 'mayonnaise', 'chicken', 'tuna', 'pineapple', 'almond']"""
8039,"""['milk', 'margarine', 'sugar', 'salt', 'yeast', 'flour', 'egg', 'cornmeal', 'vegetable oil']"""
8040,"""['yeast', 'water', 'sugar', 'flour', 'baking powder', 'baking soda', 'salt', 'butter', 'buttermilk']"""
8041,"""['beef', 'celery', 'bell pepper', 'onion', 'tomato soup', 'tomato', 'kidney bean', 'chili powder', 'garlic', 'thyme', 'salt', 'red pepper', 'parsley', 'macaroni']"""
8042,"""['flour', 'sugar', 'coconut', 'soda', 'cinnamon', 'salt', 'egg', 'oil', 'carrot', 'walnut', 'pineapple', 'vanilla']"""
8043,"""['black-eyed pea', 'bacon', 'onion', 'green pepper', 'garlic', 'salt', 'bay leaf', 'pepper', 'rice']"""
8044,"""['margarine', 'sugar', 'egg', 'molasses', 'soda', 'cloves', 'vinegar', 'flour', 'salt', 'ginger', 'cinnamon']"""
8045,"""['chicken', 'bouillon', 'salt', 'pepper', 'cream of chicken soup', 'tortilla']"""
8046,"""['pecan', 'brown sugar', 'sugar', 'margarine', 'egg', 'flour', 'milk', 'vanilla', 'pie shell']"""
8047,"""['margarine', 'sugar', 'egg', 'flour', 'banana', 'nut']"""
8048,"""['sugar', 'cocoa', 'margarine', 'milk', 'peanut butter', 'oatmeal', 'vanilla', 'salt']"""
8049,"""['sugar', 'oleo', 'cocoa', 'milk', 'oatmeal', 'vanilla', 'nut', 'coconut']"""
8050,"""['brown sugar', 'flour', 'pecan', 'butter', 'cream cheese', 'sugar', 'egg', 'milk', 'lemon juice', 'vanilla']"""
8051,"""['chicken', 'onion', 'pepper', 'butter', 'paprika', 'tomato', 'noodle']"""
8052,"""['chili bean', 'onion', 'tomato', 'cheddar cheese', 'catalina dressing', 'lettuce', 'corn chip']"""
8053,"""['butter', 'sugar', 'egg', 'flour', 'baking powder', 'salt', 'vanilla', 'coriander']"""
8054,"""['cake mix', 'pudding', 'egg', 'oil', 'tomato', 'salt', 'cinnamon']"""
8055,"""['broccoli', 'cheese', 'margarine', 'cracker']"""
8056,"""['marshmallow', 'pineapple', 'mayonnaise', 'nut', 'cream cheese', 'raspberry jello', 'lemon jello', 'cherry pie filling', 'whipping cream']"""
8057,"""['milk', 'oil', 'corn', 'egg', 'sour cream', 'meal']"""
8058,"""['broccoli', 'chicken', 'vegleeta', 'mushroom soup', 'mayonnaise', 'water chestnut', 'onion']"""
8059,"""['butter', 'onion', 'potato', 'carrot', 'celery', 'tuna', 'milk', 'pepper', 'parsley']"""
8060,"""['miracle whip', 'sugar', 'cabbage', 'apple', 'bacon', 'peanut', 'carrot']"""
8061,"""['sugar', 'butter', 'milk', 'egg', 'soda', 'cream of tartar', 'cloves', 'vanilla']"""
8062,"""['sugar', 'butter', 'egg', 'flour', 'lemon juice', 'pie filling']"""
8063,"""['onion', 'garlic', 'salad oil', 'rice', 'beef broth', 'mushroom', 'salt', 'pepper']"""
8064,"""['sour cream', 'cream of chicken soup', 'potato', 'ham', 'cheese', 'onion', 'milk', 'corn flakes', 'butter']"""
8065,"""['pistachio', 'pineapple', 'marshmallow', 'cool whip']"""
8066,"""['chicken', 'cream of chicken soup', 'cream cheese', 'cracker', 'poppy seed', 'butter']"""
8067,"""['chocolate', 'marshmallow cream', 'margarine', 'nut', 'sugar', 'vanilla', 'milk']"""
8068,"""['water', 'pea', 'onion soup mix', 'margarine', 'rice']"""
8069,"""['strawberry jello', 'raspberry jello', 'strawberry', 'cranberry sauce', 'water', 'celery', 'pineapple', 'pecan']"""
8070,"""['crab', 'macaroni', 'celery', 'onion', 'mayonnaise', 'salt', 'pepper']"""
8071,"""['bell pepper', 'margarine', 'salt', 'pepper', 'paprika', 'beef broth', 'parsley', 'veal', 'beef', 'oil']"""
8072,"""['chicken', 'apricot preserves', 'onion soup mix', 'red russian dressing']"""
8073,"""['egg white', 'sugar', 'butter', 'egg yolk', 'flour', 'vanilla', 'half and half']"""
8074,"""['egg', 'cream of tartar', 'sugar', 'flour', 'salt', 'water', 'orange', 'lemon', 'rum', 'vanilla', 'apricot', 'butter', 'whipping cream']"""
8075,"""['butter', 'sugar', 'egg', 'flour', 'lemon extract', 'soda']"""
8076,"""['beef', 'onion', 'brown sugar', 'wine']"""
8077,"""['lettuce', 'egg', 'pea', 'onion', 'bacon', 'cheese', 'mayonnaise', 'paprika']"""
8078,"""['cream cheese', 'cheddar', 'roquefort', 'onion', 'garlic', 'pecan']"""
8079,"""['sweet potato', 'sugar', 'egg', 'vanilla', 'butter', 'flour', 'brown sugar', 'oleo', 'nut']"""
8080,"""['rice', 'egg', 'oil', 'milk', 'parsley', 'onion', 'cheese', 'garlic powder', 'green pepper']"""
8081,"""['cake mix', 'egg', 'vegetable oil']"""
8082,"""['sugar', 'butter', 'egg', 'nutmeg', 'flour']"""
8083,"""['cream cheese', 'sugar', 'vanilla', 'egg', 'graham cracker', 'fruit']"""
8084,"""['onion', 'vegetable cooking spray', 'snow pea', 'red pepper', 'broccoli', 'mushroom', 'alfredo sauce', 'fettuccine']"""
8085,"""['cream of mushroom soup', 'butter', 'cheez whiz', 'rice', 'broccoli', 'almond']"""
8086,"""['cream cheese', 'worcestershire sauce', 'onion', 'beef', 'ham']"""
8087,"""['egg beater', 'cheese', 'pam']"""
8088,"""['butter', 'sugar', 'brown sugar', 'egg', 'salt', 'cinnamon', 'nutmeg', 'soda', 'vanilla', 'nut', 'flour']"""
8089,"""['egg', 'margarine', 'sugar', 'peanut butter', 'karo', 'oatmeal', 'soda', 'chocolate']"""
8090,"""['lemon jello', 'water', 'graham cracker', 'oleo', 'powdered sugar', 'cream cheese', 'sugar', 'vanilla', 'pet milk']"""
8091,"""['spaghetti', 'oil', 'salt', 'pepper', 'onion', 'corn', 'cheese', 'beef', 'tomato sauce']"""
8092,"""['chocolate', 'shortening', 'flour', 'baking powder', 'salt', 'egg', 'sugar', 'nut']"""
8093,"""['egg', 'sour cream', 'butter', 'flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'milk']"""
8094,"""['black bean', 'lime juice', 'salt', 'pepper', 'olive oil', 'jicama', 'red pepper', 'corn', 'cilantro']"""
8095,"""['flour', 'baking soda', 'salt', 'cinnamon', 'egg', 'sugar', 'oil', 'vanilla', 'apple', 'pecan']"""
8096,"""['sugar', 'syrup', 'peanut butter', 'cornflake']"""
8097,"""['crabmeat', 'mayonnaise', 'cheddar', 'french dressing', 'horseradish']"""
8098,"""['lemon cake mix', 'lemon jello', 'egg', 'salad oil', 'water']"""
8099,"""['sugar', 'vinegar', 'celery seed', 'mustard seed', 'salt', 'onion', 'pepper']"""
8100,"""['cream cheese', 'confectioners sugar', 'peanut butter', 'cool whip', 'pie shell']"""
8101,"""['spaghetti', 'chicken', 'mushroom soup', 'cheddar cheese soup']"""
8102,"""['olive oil', 'red wine', 'garlic powder', 'oregano', 'lemon juice', 'worcestershire sauce']"""
8103,"""['broiler-fryer', 'parmesan', 'miracle whip', 'cornflake', 'salt', 'pepper']"""
8104,"""['yam', 'potato', 'onion', 'salt', 'pepper', 'nut', 'butter', 'mustard', 'honey', 'orange juice', 'chicken']"""
8105,"""['pecan', 'raisin', 'flour', 'nutmeg', 'cinnamon', 'soda', 'butter', 'sugar', 'egg', 'molasses', 'brandy']"""
